length,unique_words,type_token_ratio,Flesch_Reading_ease_score,average_syllables_per_word,average_sentence_length,percentage_monosyllabic_words,percentage_polysyllabic_words,correct
(28.0 - 47.0],(17.0 - 30.0],(0.611 - 0.684],(40.36 - 70.13],(1.531 - 1.639],(28.0 - 47.0],(0.769 - 0.857],(0.124 - 0.166],True
(75.0 - 128.0],(48.0 - 76.0],(0.684 - 0.778],(-58.45 - 2.12],(1.639 - 2.333],(75.0 - 128.0],(0.1 - 0.659],(0.124 - 0.166],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(40.36 - 70.13],(1.415 - 1.531],(5.0 - 28.0],(0.659 - 0.713],(0.124 - 0.166],True
(128.0 - 806.0],(76.0 - 384.0],(0.287 - 0.528],(-773.69 - -58.45],(1.531 - 1.639],(128.0 - 806.0],(0.659 - 0.713],(0.124 - 0.166],True
(128.0 - 806.0],(76.0 - 384.0],(0.528 - 0.611],(-773.69 - -58.45],(1.531 - 1.639],(128.0 - 806.0],(0.659 - 0.713],(0.124 - 0.166],True
(28.0 - 47.0],(17.0 - 30.0],(0.528 - 0.611],(70.13 - 114.12],(1.0 - 1.25],(28.0 - 47.0],(0.769 - 0.857],(0.0 - 0.044],True
(128.0 - 806.0],(76.0 - 384.0],(0.287 - 0.528],(-773.69 - -58.45],(1.639 - 2.333],(128.0 - 806.0],(0.1 - 0.659],(0.166 - 0.5],True
(75.0 - 128.0],(48.0 - 76.0],(0.611 - 0.684],(2.12 - 40.36],(1.415 - 1.531],(75.0 - 128.0],(0.769 - 0.857],(0.124 - 0.166],True
(47.0 - 75.0],(30.0 - 48.0],(0.528 - 0.611],(2.12 - 40.36],(1.25 - 1.415],(47.0 - 75.0],(0.769 - 0.857],(0.044 - 0.089],True
(47.0 - 75.0],(30.0 - 48.0],(0.287 - 0.528],(2.12 - 40.36],(1.25 - 1.415],(47.0 - 75.0],(0.659 - 0.713],(0.044 - 0.089],True
(47.0 - 75.0],(30.0 - 48.0],(0.684 - 0.778],(2.12 - 40.36],(1.531 - 1.639],(47.0 - 75.0],(0.659 - 0.713],(0.124 - 0.166],True
(28.0 - 47.0],(17.0 - 30.0],(0.287 - 0.528],(40.36 - 70.13],(1.0 - 1.25],(28.0 - 47.0],(0.769 - 0.857],(0.0 - 0.044],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(2.12 - 40.36],(1.639 - 2.333],(5.0 - 28.0],(0.1 - 0.659],(0.166 - 0.5],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(40.36 - 70.13],(1.639 - 2.333],(5.0 - 28.0],(0.769 - 0.857],(0.166 - 0.5],True
(28.0 - 47.0],(17.0 - 30.0],(0.684 - 0.778],(40.36 - 70.13],(1.25 - 1.415],(28.0 - 47.0],(0.713 - 0.769],(0.044 - 0.089],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(70.13 - 114.12],(1.0 - 1.25],(5.0 - 28.0],(0.769 - 0.857],(0.044 - 0.089],True
(5.0 - 28.0],(5.0 - 17.0],(0.528 - 0.611],(70.13 - 114.12],(1.0 - 1.25],(5.0 - 28.0],(0.857 - 1.25],(0.0 - 0.044],True
(75.0 - 128.0],(48.0 - 76.0],(0.684 - 0.778],(-58.45 - 2.12],(1.415 - 1.531],(75.0 - 128.0],(0.713 - 0.769],(0.089 - 0.124],True
(28.0 - 47.0],(30.0 - 48.0],(0.778 - 1.0],(40.36 - 70.13],(1.25 - 1.415],(28.0 - 47.0],(0.769 - 0.857],(0.044 - 0.089],True
(75.0 - 128.0],(48.0 - 76.0],(0.528 - 0.611],(-58.45 - 2.12],(1.639 - 2.333],(75.0 - 128.0],(0.1 - 0.659],(0.166 - 0.5],True
(47.0 - 75.0],(30.0 - 48.0],(0.611 - 0.684],(2.12 - 40.36],(1.25 - 1.415],(47.0 - 75.0],(0.713 - 0.769],(0.044 - 0.089],True
(28.0 - 47.0],(17.0 - 30.0],(0.528 - 0.611],(40.36 - 70.13],(1.415 - 1.531],(28.0 - 47.0],(0.769 - 0.857],(0.124 - 0.166],True
(128.0 - 806.0],(76.0 - 384.0],(0.528 - 0.611],(-773.69 - -58.45],(1.639 - 2.333],(128.0 - 806.0],(0.1 - 0.659],(0.166 - 0.5],True
(47.0 - 75.0],(17.0 - 30.0],(0.528 - 0.611],(40.36 - 70.13],(1.25 - 1.415],(47.0 - 75.0],(0.769 - 0.857],(0.044 - 0.089],True
(28.0 - 47.0],(30.0 - 48.0],(0.684 - 0.778],(2.12 - 40.36],(1.531 - 1.639],(28.0 - 47.0],(0.1 - 0.659],(0.166 - 0.5],True
(28.0 - 47.0],(30.0 - 48.0],(0.778 - 1.0],(2.12 - 40.36],(1.531 - 1.639],(28.0 - 47.0],(0.1 - 0.659],(0.166 - 0.5],True
(128.0 - 806.0],(76.0 - 384.0],(0.528 - 0.611],(-773.69 - -58.45],(1.639 - 2.333],(128.0 - 806.0],(0.1 - 0.659],(0.124 - 0.166],True
(28.0 - 47.0],(30.0 - 48.0],(0.778 - 1.0],(2.12 - 40.36],(1.531 - 1.639],(28.0 - 47.0],(0.1 - 0.659],(0.124 - 0.166],True
(75.0 - 128.0],(30.0 - 48.0],(0.287 - 0.528],(-58.45 - 2.12],(1.25 - 1.415],(75.0 - 128.0],(0.713 - 0.769],(0.044 - 0.089],True
(47.0 - 75.0],(30.0 - 48.0],(0.528 - 0.611],(2.12 - 40.36],(1.415 - 1.531],(47.0 - 75.0],(0.713 - 0.769],(0.089 - 0.124],True
(47.0 - 75.0],(30.0 - 48.0],(0.611 - 0.684],(2.12 - 40.36],(1.415 - 1.531],(47.0 - 75.0],(0.769 - 0.857],(0.124 - 0.166],True
(128.0 - 806.0],(48.0 - 76.0],(0.287 - 0.528],(-773.69 - -58.45],(1.415 - 1.531],(128.0 - 806.0],(0.713 - 0.769],(0.124 - 0.166],True
(75.0 - 128.0],(48.0 - 76.0],(0.528 - 0.611],(-58.45 - 2.12],(1.415 - 1.531],(75.0 - 128.0],(0.659 - 0.713],(0.089 - 0.124],True
(128.0 - 806.0],(76.0 - 384.0],(0.611 - 0.684],(-773.69 - -58.45],(1.531 - 1.639],(128.0 - 806.0],(0.769 - 0.857],(0.124 - 0.166],True
(128.0 - 806.0],(76.0 - 384.0],(0.528 - 0.611],(-773.69 - -58.45],(1.639 - 2.333],(128.0 - 806.0],(0.1 - 0.659],(0.166 - 0.5],True
(47.0 - 75.0],(30.0 - 48.0],(0.287 - 0.528],(2.12 - 40.36],(1.531 - 1.639],(47.0 - 75.0],(0.857 - 1.25],(0.044 - 0.089],True
(5.0 - 28.0],(5.0 - 17.0],(0.684 - 0.778],(70.13 - 114.12],(1.0 - 1.25],(5.0 - 28.0],(0.857 - 1.25],(0.044 - 0.089],True
(128.0 - 806.0],(76.0 - 384.0],(0.528 - 0.611],(-773.69 - -58.45],(1.415 - 1.531],(128.0 - 806.0],(0.713 - 0.769],(0.089 - 0.124],True
(28.0 - 47.0],(17.0 - 30.0],(0.778 - 1.0],(40.36 - 70.13],(1.25 - 1.415],(28.0 - 47.0],(0.769 - 0.857],(0.044 - 0.089],True
(47.0 - 75.0],(30.0 - 48.0],(0.611 - 0.684],(2.12 - 40.36],(1.25 - 1.415],(47.0 - 75.0],(0.769 - 0.857],(0.124 - 0.166],True
(28.0 - 47.0],(5.0 - 17.0],(0.287 - 0.528],(70.13 - 114.12],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.0 - 0.044],True
(28.0 - 47.0],(17.0 - 30.0],(0.287 - 0.528],(40.36 - 70.13],(1.0 - 1.25],(28.0 - 47.0],(0.769 - 0.857],(0.0 - 0.044],True
(47.0 - 75.0],(17.0 - 30.0],(0.287 - 0.528],(2.12 - 40.36],(1.531 - 1.639],(47.0 - 75.0],(0.769 - 0.857],(0.044 - 0.089],True
(75.0 - 128.0],(30.0 - 48.0],(0.287 - 0.528],(-58.45 - 2.12],(1.531 - 1.639],(75.0 - 128.0],(0.713 - 0.769],(0.044 - 0.089],True
(128.0 - 806.0],(76.0 - 384.0],(0.611 - 0.684],(-773.69 - -58.45],(1.531 - 1.639],(128.0 - 806.0],(0.713 - 0.769],(0.089 - 0.124],True
(75.0 - 128.0],(30.0 - 48.0],(0.287 - 0.528],(2.12 - 40.36],(1.0 - 1.25],(75.0 - 128.0],(0.769 - 0.857],(0.044 - 0.089],True
(47.0 - 75.0],(30.0 - 48.0],(0.684 - 0.778],(2.12 - 40.36],(1.639 - 2.333],(47.0 - 75.0],(0.1 - 0.659],(0.166 - 0.5],True
(47.0 - 75.0],(30.0 - 48.0],(0.684 - 0.778],(2.12 - 40.36],(1.25 - 1.415],(47.0 - 75.0],(0.713 - 0.769],(0.044 - 0.089],True
(28.0 - 47.0],(17.0 - 30.0],(0.528 - 0.611],(70.13 - 114.12],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.044 - 0.089],True
(47.0 - 75.0],(30.0 - 48.0],(0.528 - 0.611],(40.36 - 70.13],(1.0 - 1.25],(47.0 - 75.0],(0.857 - 1.25],(0.0 - 0.044],True
(128.0 - 806.0],(76.0 - 384.0],(0.528 - 0.611],(-773.69 - -58.45],(1.415 - 1.531],(128.0 - 806.0],(0.659 - 0.713],(0.089 - 0.124],True
(28.0 - 47.0],(17.0 - 30.0],(0.287 - 0.528],(70.13 - 114.12],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.0 - 0.044],True
(75.0 - 128.0],(48.0 - 76.0],(0.611 - 0.684],(-58.45 - 2.12],(1.639 - 2.333],(75.0 - 128.0],(0.1 - 0.659],(0.166 - 0.5],True
(128.0 - 806.0],(76.0 - 384.0],(0.287 - 0.528],(-773.69 - -58.45],(1.415 - 1.531],(128.0 - 806.0],(0.659 - 0.713],(0.089 - 0.124],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(70.13 - 114.12],(1.25 - 1.415],(5.0 - 28.0],(0.1 - 0.659],(0.044 - 0.089],True
(5.0 - 28.0],(5.0 - 17.0],(0.684 - 0.778],(70.13 - 114.12],(1.0 - 1.25],(5.0 - 28.0],(0.857 - 1.25],(0.0 - 0.044],True
(47.0 - 75.0],(30.0 - 48.0],(0.684 - 0.778],(2.12 - 40.36],(1.639 - 2.333],(47.0 - 75.0],(0.659 - 0.713],(0.166 - 0.5],True
(75.0 - 128.0],(48.0 - 76.0],(0.611 - 0.684],(-58.45 - 2.12],(1.25 - 1.415],(75.0 - 128.0],(0.769 - 0.857],(0.089 - 0.124],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(70.13 - 114.12],(1.415 - 1.531],(5.0 - 28.0],(0.857 - 1.25],(0.089 - 0.124],True
(47.0 - 75.0],(17.0 - 30.0],(0.528 - 0.611],(40.36 - 70.13],(1.0 - 1.25],(47.0 - 75.0],(0.857 - 1.25],(0.044 - 0.089],True
(75.0 - 128.0],(30.0 - 48.0],(0.287 - 0.528],(2.12 - 40.36],(1.25 - 1.415],(75.0 - 128.0],(0.713 - 0.769],(0.044 - 0.089],True
(47.0 - 75.0],(30.0 - 48.0],(0.528 - 0.611],(2.12 - 40.36],(1.25 - 1.415],(47.0 - 75.0],(0.769 - 0.857],(0.089 - 0.124],True
(28.0 - 47.0],(17.0 - 30.0],(0.684 - 0.778],(70.13 - 114.12],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.0 - 0.044],True
(47.0 - 75.0],(17.0 - 30.0],(0.528 - 0.611],(40.36 - 70.13],(1.25 - 1.415],(47.0 - 75.0],(0.769 - 0.857],(0.089 - 0.124],True
(75.0 - 128.0],(48.0 - 76.0],(0.287 - 0.528],(-58.45 - 2.12],(1.25 - 1.415],(75.0 - 128.0],(0.769 - 0.857],(0.044 - 0.089],True
(75.0 - 128.0],(48.0 - 76.0],(0.611 - 0.684],(-58.45 - 2.12],(1.415 - 1.531],(75.0 - 128.0],(0.713 - 0.769],(0.089 - 0.124],True
(28.0 - 47.0],(17.0 - 30.0],(0.684 - 0.778],(40.36 - 70.13],(1.25 - 1.415],(28.0 - 47.0],(0.769 - 0.857],(0.044 - 0.089],True
(75.0 - 128.0],(48.0 - 76.0],(0.611 - 0.684],(-58.45 - 2.12],(1.415 - 1.531],(75.0 - 128.0],(0.769 - 0.857],(0.124 - 0.166],True
(75.0 - 128.0],(48.0 - 76.0],(0.611 - 0.684],(-58.45 - 2.12],(1.531 - 1.639],(75.0 - 128.0],(0.713 - 0.769],(0.089 - 0.124],True
(28.0 - 47.0],(30.0 - 48.0],(0.778 - 1.0],(2.12 - 40.36],(1.415 - 1.531],(28.0 - 47.0],(0.659 - 0.713],(0.089 - 0.124],True
(75.0 - 128.0],(48.0 - 76.0],(0.684 - 0.778],(-58.45 - 2.12],(1.531 - 1.639],(75.0 - 128.0],(0.713 - 0.769],(0.124 - 0.166],True
(28.0 - 47.0],(17.0 - 30.0],(0.528 - 0.611],(40.36 - 70.13],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.0 - 0.044],True
(128.0 - 806.0],(76.0 - 384.0],(0.287 - 0.528],(-773.69 - -58.45],(1.531 - 1.639],(128.0 - 806.0],(0.659 - 0.713],(0.124 - 0.166],True
(28.0 - 47.0],(30.0 - 48.0],(0.778 - 1.0],(40.36 - 70.13],(1.415 - 1.531],(28.0 - 47.0],(0.713 - 0.769],(0.044 - 0.089],True
(75.0 - 128.0],(48.0 - 76.0],(0.528 - 0.611],(-58.45 - 2.12],(1.415 - 1.531],(75.0 - 128.0],(0.713 - 0.769],(0.124 - 0.166],True
(28.0 - 47.0],(17.0 - 30.0],(0.287 - 0.528],(70.13 - 114.12],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.0 - 0.044],True
(47.0 - 75.0],(30.0 - 48.0],(0.528 - 0.611],(40.36 - 70.13],(1.0 - 1.25],(47.0 - 75.0],(0.769 - 0.857],(0.0 - 0.044],True
(47.0 - 75.0],(30.0 - 48.0],(0.684 - 0.778],(2.12 - 40.36],(1.531 - 1.639],(47.0 - 75.0],(0.1 - 0.659],(0.089 - 0.124],True
(47.0 - 75.0],(48.0 - 76.0],(0.684 - 0.778],(-58.45 - 2.12],(1.639 - 2.333],(47.0 - 75.0],(0.713 - 0.769],(0.124 - 0.166],True
(128.0 - 806.0],(76.0 - 384.0],(0.528 - 0.611],(-773.69 - -58.45],(1.531 - 1.639],(128.0 - 806.0],(0.1 - 0.659],(0.166 - 0.5],True
(5.0 - 28.0],(17.0 - 30.0],(0.778 - 1.0],(40.36 - 70.13],(1.25 - 1.415],(5.0 - 28.0],(0.659 - 0.713],(0.0 - 0.044],True
(128.0 - 806.0],(76.0 - 384.0],(0.287 - 0.528],(-773.69 - -58.45],(1.639 - 2.333],(128.0 - 806.0],(0.1 - 0.659],(0.166 - 0.5],True
(75.0 - 128.0],(48.0 - 76.0],(0.611 - 0.684],(-58.45 - 2.12],(1.415 - 1.531],(75.0 - 128.0],(0.659 - 0.713],(0.089 - 0.124],True
(28.0 - 47.0],(30.0 - 48.0],(0.778 - 1.0],(2.12 - 40.36],(1.639 - 2.333],(28.0 - 47.0],(0.1 - 0.659],(0.166 - 0.5],True
(128.0 - 806.0],(76.0 - 384.0],(0.684 - 0.778],(-773.69 - -58.45],(1.639 - 2.333],(128.0 - 806.0],(0.659 - 0.713],(0.166 - 0.5],True
(47.0 - 75.0],(17.0 - 30.0],(0.528 - 0.611],(40.36 - 70.13],(1.0 - 1.25],(47.0 - 75.0],(0.857 - 1.25],(0.044 - 0.089],True
(47.0 - 75.0],(48.0 - 76.0],(0.684 - 0.778],(2.12 - 40.36],(1.531 - 1.639],(47.0 - 75.0],(0.659 - 0.713],(0.124 - 0.166],True
(28.0 - 47.0],(17.0 - 30.0],(0.528 - 0.611],(70.13 - 114.12],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.0 - 0.044],True
(75.0 - 128.0],(48.0 - 76.0],(0.684 - 0.778],(-58.45 - 2.12],(1.415 - 1.531],(75.0 - 128.0],(0.1 - 0.659],(0.089 - 0.124],True
(128.0 - 806.0],(76.0 - 384.0],(0.287 - 0.528],(-773.69 - -58.45],(1.415 - 1.531],(128.0 - 806.0],(0.713 - 0.769],(0.089 - 0.124],True
(47.0 - 75.0],(30.0 - 48.0],(0.528 - 0.611],(40.36 - 70.13],(1.0 - 1.25],(47.0 - 75.0],(0.769 - 0.857],(0.044 - 0.089],True
(5.0 - 28.0],(5.0 - 17.0],(0.684 - 0.778],(70.13 - 114.12],(1.25 - 1.415],(5.0 - 28.0],(0.769 - 0.857],(0.089 - 0.124],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(70.13 - 114.12],(1.0 - 1.25],(5.0 - 28.0],(0.769 - 0.857],(0.0 - 0.044],True
(128.0 - 806.0],(76.0 - 384.0],(0.287 - 0.528],(-773.69 - -58.45],(1.531 - 1.639],(128.0 - 806.0],(0.713 - 0.769],(0.124 - 0.166],True
(28.0 - 47.0],(5.0 - 17.0],(0.287 - 0.528],(70.13 - 114.12],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.0 - 0.044],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(70.13 - 114.12],(1.415 - 1.531],(5.0 - 28.0],(0.713 - 0.769],(0.166 - 0.5],True
(47.0 - 75.0],(48.0 - 76.0],(0.778 - 1.0],(2.12 - 40.36],(1.531 - 1.639],(47.0 - 75.0],(0.659 - 0.713],(0.124 - 0.166],True
(128.0 - 806.0],(76.0 - 384.0],(0.287 - 0.528],(-773.69 - -58.45],(1.531 - 1.639],(128.0 - 806.0],(0.659 - 0.713],(0.124 - 0.166],True
(28.0 - 47.0],(17.0 - 30.0],(0.778 - 1.0],(40.36 - 70.13],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.044 - 0.089],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(70.13 - 114.12],(1.25 - 1.415],(5.0 - 28.0],(0.713 - 0.769],(0.044 - 0.089],True
(28.0 - 47.0],(17.0 - 30.0],(0.611 - 0.684],(2.12 - 40.36],(1.415 - 1.531],(28.0 - 47.0],(0.659 - 0.713],(0.166 - 0.5],True
(5.0 - 28.0],(5.0 - 17.0],(0.684 - 0.778],(70.13 - 114.12],(1.0 - 1.25],(5.0 - 28.0],(0.857 - 1.25],(0.0 - 0.044],True
(5.0 - 28.0],(17.0 - 30.0],(0.778 - 1.0],(40.36 - 70.13],(1.415 - 1.531],(5.0 - 28.0],(0.769 - 0.857],(0.166 - 0.5],True
(47.0 - 75.0],(30.0 - 48.0],(0.287 - 0.528],(-58.45 - 2.12],(1.531 - 1.639],(47.0 - 75.0],(0.713 - 0.769],(0.124 - 0.166],True
(75.0 - 128.0],(48.0 - 76.0],(0.611 - 0.684],(-58.45 - 2.12],(1.415 - 1.531],(75.0 - 128.0],(0.713 - 0.769],(0.044 - 0.089],True
(75.0 - 128.0],(48.0 - 76.0],(0.611 - 0.684],(-58.45 - 2.12],(1.415 - 1.531],(75.0 - 128.0],(0.659 - 0.713],(0.044 - 0.089],True
(128.0 - 806.0],(76.0 - 384.0],(0.528 - 0.611],(-773.69 - -58.45],(1.639 - 2.333],(128.0 - 806.0],(0.659 - 0.713],(0.166 - 0.5],True
(47.0 - 75.0],(30.0 - 48.0],(0.684 - 0.778],(2.12 - 40.36],(1.531 - 1.639],(47.0 - 75.0],(0.1 - 0.659],(0.124 - 0.166],True
(128.0 - 806.0],(76.0 - 384.0],(0.528 - 0.611],(-773.69 - -58.45],(1.531 - 1.639],(128.0 - 806.0],(0.769 - 0.857],(0.124 - 0.166],True
(28.0 - 47.0],(17.0 - 30.0],(0.778 - 1.0],(40.36 - 70.13],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.044 - 0.089],True
(128.0 - 806.0],(76.0 - 384.0],(0.287 - 0.528],(-773.69 - -58.45],(1.639 - 2.333],(128.0 - 806.0],(0.1 - 0.659],(0.166 - 0.5],True
(128.0 - 806.0],(76.0 - 384.0],(0.528 - 0.611],(-773.69 - -58.45],(1.639 - 2.333],(128.0 - 806.0],(0.1 - 0.659],(0.166 - 0.5],True
(47.0 - 75.0],(30.0 - 48.0],(0.684 - 0.778],(2.12 - 40.36],(1.531 - 1.639],(47.0 - 75.0],(0.659 - 0.713],(0.166 - 0.5],True
(28.0 - 47.0],(30.0 - 48.0],(0.778 - 1.0],(-58.45 - 2.12],(1.639 - 2.333],(28.0 - 47.0],(0.1 - 0.659],(0.166 - 0.5],True
(47.0 - 75.0],(30.0 - 48.0],(0.611 - 0.684],(-58.45 - 2.12],(1.639 - 2.333],(47.0 - 75.0],(0.1 - 0.659],(0.166 - 0.5],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(40.36 - 70.13],(1.639 - 2.333],(5.0 - 28.0],(0.1 - 0.659],(0.166 - 0.5],True
(75.0 - 128.0],(48.0 - 76.0],(0.528 - 0.611],(-58.45 - 2.12],(1.415 - 1.531],(75.0 - 128.0],(0.713 - 0.769],(0.124 - 0.166],True
(28.0 - 47.0],(30.0 - 48.0],(0.778 - 1.0],(2.12 - 40.36],(1.531 - 1.639],(28.0 - 47.0],(0.713 - 0.769],(0.124 - 0.166],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(70.13 - 114.12],(1.25 - 1.415],(5.0 - 28.0],(0.713 - 0.769],(0.166 - 0.5],True
(28.0 - 47.0],(17.0 - 30.0],(0.287 - 0.528],(70.13 - 114.12],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.0 - 0.044],True
(128.0 - 806.0],(76.0 - 384.0],(0.684 - 0.778],(-773.69 - -58.45],(1.531 - 1.639],(128.0 - 806.0],(0.1 - 0.659],(0.124 - 0.166],False
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(40.36 - 70.13],(1.415 - 1.531],(5.0 - 28.0],(0.713 - 0.769],(0.166 - 0.5],True
(47.0 - 75.0],(30.0 - 48.0],(0.778 - 1.0],(2.12 - 40.36],(1.639 - 2.333],(47.0 - 75.0],(0.1 - 0.659],(0.166 - 0.5],True
(5.0 - 28.0],(5.0 - 17.0],(0.611 - 0.684],(70.13 - 114.12],(1.0 - 1.25],(5.0 - 28.0],(0.857 - 1.25],(0.044 - 0.089],True
(28.0 - 47.0],(17.0 - 30.0],(0.778 - 1.0],(40.36 - 70.13],(1.415 - 1.531],(28.0 - 47.0],(0.1 - 0.659],(0.089 - 0.124],True
(128.0 - 806.0],(76.0 - 384.0],(0.528 - 0.611],(-773.69 - -58.45],(1.531 - 1.639],(128.0 - 806.0],(0.659 - 0.713],(0.166 - 0.5],True
(28.0 - 47.0],(17.0 - 30.0],(0.287 - 0.528],(70.13 - 114.12],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.0 - 0.044],True
(128.0 - 806.0],(76.0 - 384.0],(0.528 - 0.611],(-773.69 - -58.45],(1.415 - 1.531],(128.0 - 806.0],(0.713 - 0.769],(0.044 - 0.089],True
(28.0 - 47.0],(17.0 - 30.0],(0.778 - 1.0],(2.12 - 40.36],(1.639 - 2.333],(28.0 - 47.0],(0.1 - 0.659],(0.166 - 0.5],True
(28.0 - 47.0],(17.0 - 30.0],(0.684 - 0.778],(70.13 - 114.12],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.0 - 0.044],True
(47.0 - 75.0],(30.0 - 48.0],(0.611 - 0.684],(-58.45 - 2.12],(1.639 - 2.333],(47.0 - 75.0],(0.1 - 0.659],(0.166 - 0.5],True
(28.0 - 47.0],(17.0 - 30.0],(0.287 - 0.528],(40.36 - 70.13],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.0 - 0.044],True
(75.0 - 128.0],(48.0 - 76.0],(0.528 - 0.611],(-58.45 - 2.12],(1.25 - 1.415],(75.0 - 128.0],(0.769 - 0.857],(0.089 - 0.124],True
(75.0 - 128.0],(48.0 - 76.0],(0.611 - 0.684],(-58.45 - 2.12],(1.531 - 1.639],(75.0 - 128.0],(0.659 - 0.713],(0.124 - 0.166],True
(28.0 - 47.0],(17.0 - 30.0],(0.778 - 1.0],(40.36 - 70.13],(1.531 - 1.639],(28.0 - 47.0],(0.1 - 0.659],(0.166 - 0.5],True
(28.0 - 47.0],(17.0 - 30.0],(0.611 - 0.684],(2.12 - 40.36],(1.415 - 1.531],(28.0 - 47.0],(0.659 - 0.713],(0.089 - 0.124],True
(28.0 - 47.0],(17.0 - 30.0],(0.778 - 1.0],(40.36 - 70.13],(1.25 - 1.415],(28.0 - 47.0],(0.713 - 0.769],(0.044 - 0.089],True
(28.0 - 47.0],(17.0 - 30.0],(0.778 - 1.0],(40.36 - 70.13],(1.0 - 1.25],(28.0 - 47.0],(0.769 - 0.857],(0.044 - 0.089],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(40.36 - 70.13],(1.25 - 1.415],(5.0 - 28.0],(0.769 - 0.857],(0.166 - 0.5],True
(28.0 - 47.0],(17.0 - 30.0],(0.778 - 1.0],(40.36 - 70.13],(1.25 - 1.415],(28.0 - 47.0],(0.713 - 0.769],(0.0 - 0.044],True
(28.0 - 47.0],(30.0 - 48.0],(0.778 - 1.0],(2.12 - 40.36],(1.639 - 2.333],(28.0 - 47.0],(0.1 - 0.659],(0.089 - 0.124],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(40.36 - 70.13],(1.531 - 1.639],(5.0 - 28.0],(0.857 - 1.25],(0.166 - 0.5],True
(28.0 - 47.0],(17.0 - 30.0],(0.287 - 0.528],(40.36 - 70.13],(1.0 - 1.25],(28.0 - 47.0],(0.769 - 0.857],(0.0 - 0.044],True
(128.0 - 806.0],(76.0 - 384.0],(0.528 - 0.611],(-773.69 - -58.45],(1.531 - 1.639],(128.0 - 806.0],(0.713 - 0.769],(0.124 - 0.166],True
(5.0 - 28.0],(5.0 - 17.0],(0.611 - 0.684],(70.13 - 114.12],(1.0 - 1.25],(5.0 - 28.0],(0.857 - 1.25],(0.044 - 0.089],True
(28.0 - 47.0],(5.0 - 17.0],(0.287 - 0.528],(70.13 - 114.12],(1.0 - 1.25],(28.0 - 47.0],(0.857 - 1.25],(0.0 - 0.044],True
(47.0 - 75.0],(48.0 - 76.0],(0.684 - 0.778],(-58.45 - 2.12],(1.639 - 2.333],(47.0 - 75.0],(0.1 - 0.659],(0.166 - 0.5],True
(47.0 - 75.0],(30.0 - 48.0],(0.778 - 1.0],(2.12 - 40.36],(1.639 - 2.333],(47.0 - 75.0],(0.769 - 0.857],(0.166 - 0.5],True
(47.0 - 75.0],(30.0 - 48.0],(0.684 - 0.778],(2.12 - 40.36],(1.639 - 2.333],(47.0 - 75.0],(0.1 - 0.659],(0.124 - 0.166],True
(75.0 - 128.0],(48.0 - 76.0],(0.684 - 0.778],(-58.45 - 2.12],(1.639 - 2.333],(75.0 - 128.0],(0.713 - 0.769],(0.124 - 0.166],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(70.13 - 114.12],(1.415 - 1.531],(5.0 - 28.0],(0.857 - 1.25],(0.166 - 0.5],True
(75.0 - 128.0],(76.0 - 384.0],(0.684 - 0.778],(-58.45 - 2.12],(1.639 - 2.333],(75.0 - 128.0],(0.1 - 0.659],(0.166 - 0.5],True
(5.0 - 28.0],(5.0 - 17.0],(0.778 - 1.0],(40.36 - 70.13],(1.415 - 1.531],(5.0 - 28.0],(0.1 - 0.659],(0.089 - 0.124],True
(47.0 - 75.0],(30.0 - 48.0],(0.611 - 0.684],(2.12 - 40.36],(1.639 - 2.333],(47.0 - 75.0],(0.1 - 0.659],(0.124 - 0.166],True
